,id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total,nombre,edad,tipo_cliente,categoria_venta
2691,2692,1198,Mouse,3,1725.68,Sur,2025-01-17 00:28:17.184263,Efectivo,0.21,4089.8616,Cliente_198,58,Regular,Alta
2692,2693,1098,Tablet,5,1779.37,Centro,2024-12-12 00:28:17.184267,Tarjeta,0.22,6939.542999999999,Cliente_98,58,Regular,Alta
2693,2694,1065,Teclado,7,941.02,Norte,2024-09-18 00:28:17.184270,Efectivo,0.05,6257.782999999999,Cliente_65,34,Regular,Alta
2694,2695,1074,Laptop,8,1318.31,Este,2024-08-11 00:28:17.184274,Efectivo,0.13,9175.4376,Cliente_74,46,Regular,Alta
2695,2696,1085,Monitor,7,1791.18,Sur,2024-09-28 00:28:17.184279,Transferencia,0.19,10155.9906,Cliente_85,25,Regular,Alta
2696,2697,1005,Teléfono,9,791.97,Norte,2024-12-07 00:28:17.184283,Tarjeta,0.01,7056.452700000001,Cliente_5,60,Premium,Alta
2697,2698,1002,Mouse,5,1923.91,Norte,2024-11-12 00:28:17.184287,Efectivo,0.12,8465.204000000002,Cliente_2,69,Regular,Alta
2698,2699,1022,Impresora,3,837.41,Oeste,2024-10-04 00:28:17.184290,Tarjeta,0.05,2386.6185,Cliente_22,47,Regular,Alta
2699,2700,1112,Mouse,6,1206.15,Sur,2025-01-09 00:28:17.184294,Efectivo,0.16,6078.996,Cliente_112,68,Regular,Alta
2700,2701,1057,Monitor,5,1422.51,Centro,2024-12-26 00:28:17.184298,Efectivo,0.25,5334.4125,Cliente_57,45,Premium,Alta
2701,2702,1066,Monitor,4,1901.68,Sur,2024-12-14 00:28:17.184302,Transferencia,0.16,6389.6448,Cliente_66,53,Premium,Alta
2702,2703,1074,Impresora,2,496.79,Sur,2024-11-20 00:28:17.184306,Efectivo,0.01,983.6442,Cliente_74,46,Regular,Media
2703,2704,1098,USB,7,1494.8,Norte,2024-09-13 00:28:17.184310,Transferencia,0.01,10358.964,Cliente_98,58,Regular,Alta
2704,2705,1144,Laptop,5,1046.42,Oeste,2024-07-07 00:28:17.184314,Tarjeta,0.18,4290.322000000001,Cliente_144,20,Premium,Alta
2705,2706,1112,Teclado,4,544.43,Oeste,2025-03-09 00:28:17.184320,Transferencia,0.1,1959.948,Cliente_112,68,Regular,Alta
2706,2707,1179,USB,8,1555.45,Sur,2025-03-18 00:28:17.184325,Transferencia,0.17,10328.188,Cliente_179,19,Regular,Alta
2707,2708,1125,Tablet,9,1108.92,Sur,2024-11-06 00:28:17.184329,Tarjeta,0.05,9481.266,Cliente_125,25,Premium,Alta
2708,2709,1167,Mouse,9,1325.34,Este,2024-10-10 00:28:17.184332,Transferencia,0.23,9184.6062,Cliente_167,56,Regular,Alta
2709,2710,1086,Impresora,3,652.57,Norte,2025-05-12 00:28:17.184336,Transferencia,0.26,1448.7054,Cliente_86,31,Premium,Alta
2710,2711,1076,Mouse,3,967.74,Centro,2024-10-25 00:28:17.184340,Efectivo,0.27,2119.3506,Cliente_76,43,Regular,Alta
2711,2712,1088,USB,5,1238.53,Centro,2025-05-13 00:28:17.184344,Transferencia,0.09,5635.3115,Cliente_88,57,Regular,Alta
2712,2713,1168,Monitor,5,815.77,Oeste,2025-03-21 00:28:17.184348,Efectivo,0.2,3263.08,Cliente_168,62,Regular,Alta
2713,2714,1038,Teclado,2,404.76,Norte,2024-10-13 00:28:17.184352,Transferencia,0.08,744.7584,Cliente_38,68,Premium,Media
2714,2715,1188,Mouse,1,1923.66,Oeste,2024-12-18 00:28:17.184356,Tarjeta,0.23,1481.2182,Cliente_188,47,Regular,Alta
2715,2716,1059,Tablet,8,1027.82,Centro,2024-08-21 00:28:17.184360,Tarjeta,0.04,7893.6576,Cliente_59,24,Regular,Alta
2716,2717,1138,Monitor,3,1470.5,Sur,2025-01-08 00:28:17.184364,Transferencia,0.23,3396.855,Cliente_138,52,Regular,Alta
2717,2718,1099,Tablet,1,827.98,Norte,2024-09-26 00:28:17.184368,Efectivo,0.13,720.3426000000001,Cliente_99,46,Regular,Media
2718,2719,1192,Teclado,1,716.71,Norte,2025-02-19 00:28:17.184371,Transferencia,0.26,530.3654,Cliente_192,56,Premium,Media
2719,2720,1063,Mouse,2,820.26,Este,2025-01-14 00:28:17.184375,Efectivo,0.22,1279.6056,Cliente_63,52,Regular,Alta
2720,2721,1049,Teléfono,6,824.3,Sur,2025-03-29 00:28:17.184379,Transferencia,0.11,4401.762,Cliente_49,21,Regular,Alta
2721,2722,1192,USB,6,1092.92,Sur,2024-08-19 00:28:17.184383,Tarjeta,0.27,4786.9896,Cliente_192,56,Premium,Alta
2722,2723,1032,Mouse,3,1091.51,Oeste,2024-11-10 00:28:17.184387,Tarjeta,0.09,2979.8223,Cliente_32,44,Regular,Alta
2723,2724,1135,USB,4,999.34,Norte,2025-01-30 00:28:17.184391,Efectivo,0.29,2838.1256,Cliente_135,57,Premium,Alta
2724,2725,1021,Teclado,2,278.22,Oeste,2024-07-14 00:28:17.184395,Transferencia,0.23,428.45880000000005,Cliente_21,61,Premium,Alta
2725,2726,1020,Mouse,2,997.19,Sur,2024-10-19 00:28:17.184399,Efectivo,0.3,1396.066,Cliente_20,41,Regular,Alta
2726,2727,1154,USB,7,346.52,Este,2024-06-27 00:28:17.184403,Tarjeta,0.02,2377.1272,Cliente_154,43,Premium,Alta
2727,2728,1127,Impresora,1,261.01,Norte,2025-06-18 00:28:17.184407,Efectivo,0.08,240.1292,Cliente_127,51,Regular,Baja
2728,2729,1068,USB,7,1865.96,Sur,2025-05-24 00:28:17.184411,Transferencia,0.22,10188.1416,Cliente_68,57,Regular,Alta
2729,2730,1110,Mouse,1,1213.85,Este,2024-12-09 00:28:17.184414,Efectivo,0.28,873.9719999999999,Cliente_110,41,Regular,Media
2730,2731,1116,Laptop,6,1322.39,Centro,2024-11-04 00:28:17.184418,Transferencia,0.01,7854.9966,Cliente_116,52,Regular,Alta
2731,2732,1143,Mouse,3,809.57,Sur,2024-09-01 00:28:17.184422,Transferencia,0.0,2428.71,Cliente_143,31,Regular,Alta
2732,2733,1120,Mouse,8,1818.87,Centro,2024-08-03 00:28:17.184426,Tarjeta,0.08,13386.8832,Cliente_120,56,Regular,Alta
2733,2734,1079,USB,6,1279.48,Oeste,2025-02-09 00:28:17.184430,Transferencia,0.26,5680.8912,Cliente_79,27,Regular,Alta
2734,2735,1116,Tablet,2,1540.65,Centro,2025-06-11 00:28:17.184434,Transferencia,0.23,2372.601,Cliente_116,52,Regular,Alta
2735,2736,1092,Teléfono,8,743.44,Sur,2025-06-20 00:28:17.184438,Transferencia,0.1,5352.768000000001,Cliente_92,35,Regular,Alta
2736,2737,1014,Tablet,5,1920.42,Centro,2024-12-28 00:28:17.184442,Efectivo,0.0,9602.1,Cliente_14,53,Regular,Alta
2737,2738,1155,USB,8,1642.72,Norte,2024-11-02 00:28:17.184445,Tarjeta,0.17,10907.6608,Cliente_155,59,Regular,Alta
2738,2739,1125,Tablet,8,1709.36,Sur,2024-10-08 00:28:17.184449,Efectivo,0.07,12717.638399999998,Cliente_125,25,Premium,Alta
2739,2740,1168,Monitor,6,352.67,Este,2025-02-04 00:28:17.184453,Efectivo,0.22,1650.4956,Cliente_168,62,Regular,Alta
2740,2741,1058,Laptop,2,549.22,Centro,2025-04-20 00:28:17.184457,Tarjeta,0.13,955.6428,Cliente_58,64,Premium,Media
2741,2742,1028,Tablet,8,578.4,Norte,2024-09-14 00:28:17.184461,Efectivo,0.2,3701.76,Cliente_28,39,Regular,Alta
2742,2743,1026,Impresora,6,549.11,Oeste,2024-06-26 00:28:17.184465,Efectivo,0.26,2438.0484,Cliente_26,50,Regular,Alta
2743,2744,1113,Teclado,6,1712.26,Oeste,2024-08-22 00:28:17.184469,Transferencia,0.16,8629.7904,Cliente_113,34,Regular,Alta
2744,2745,1191,Impresora,8,73.45,Centro,2024-12-01 00:28:17.184473,Efectivo,0.1,528.84,Cliente_191,42,Regular,Media
2745,2746,1066,Teclado,1,161.44,Oeste,2025-06-07 00:28:17.184477,Tarjeta,0.23,124.3088,Cliente_66,53,Premium,Baja
2746,2747,1153,Mouse,2,555.09,Este,2024-12-06 00:28:17.184481,Efectivo,0.08,1021.3656,Cliente_153,32,Regular,Alta
2747,2748,1131,Monitor,9,407.75,Sur,2025-05-23 00:28:17.184484,Transferencia,0.27,2678.9175,Cliente_131,41,Premium,Alta
2748,2749,1200,Laptop,8,471.4,Norte,2024-11-24 00:28:17.184488,Efectivo,0.02,3695.776,Cliente_200,56,Regular,Alta
2749,2750,1044,Impresora,7,1597.91,Centro,2024-09-24 00:28:17.184492,Tarjeta,0.25,8389.0275,Cliente_44,24,Regular,Alta
2750,2751,1097,Laptop,7,1130.62,Oeste,2024-09-07 00:28:17.184496,Transferencia,0.03,7676.909799999999,Cliente_97,62,Premium,Alta
2751,2752,1042,Impresora,5,21.48,Sur,2024-09-06 00:28:17.184500,Efectivo,0.02,105.252,Cliente_42,54,Regular,Baja
2752,2753,1006,Mouse,2,864.35,Este,2024-11-02 00:28:17.184504,Tarjeta,0.11,1538.543,Cliente_6,25,Premium,Alta
2753,2754,1167,Teclado,6,821.69,Oeste,2024-12-24 00:28:17.184508,Tarjeta,0.29,3500.3994,Cliente_167,56,Regular,Alta
2754,2755,1180,Teléfono,3,236.75,Oeste,2025-01-29 00:28:17.184512,Efectivo,0.3,497.175,Cliente_180,59,Premium,Alta
2755,2756,1023,Monitor,4,1355.52,Norte,2025-05-05 00:28:17.184516,Efectivo,0.06,5096.7552,Cliente_23,55,Regular,Alta
2756,2757,1089,Impresora,2,1407.17,Este,2025-03-13 00:28:17.184520,Transferencia,0.04,2701.7664,Cliente_89,38,Premium,Alta
2757,2758,1123,Impresora,2,1444.58,Este,2025-05-22 00:28:17.184524,Efectivo,0.11,2571.3524,Cliente_123,24,Regular,Alta
2758,2759,1178,Mouse,8,1459.66,Centro,2025-03-27 00:28:17.184528,Transferencia,0.1,10509.552,Cliente_178,45,Regular,Alta
2759,2760,1171,Monitor,8,10.11,Norte,2024-07-18 00:28:17.184531,Efectivo,0.23,62.2776,Cliente_171,46,Regular,Baja
2760,2761,1147,Teclado,6,1908.3,Centro,2024-08-13 00:28:17.184535,Tarjeta,0.13,9961.326,Cliente_147,43,Premium,Alta
2761,2762,1197,Teclado,5,1630.28,Norte,2024-10-26 00:28:17.184539,Tarjeta,0.23,6276.578,Cliente_197,30,Regular,Alta
2762,2763,1051,Impresora,8,1808.92,Este,2024-10-01 00:28:17.184543,Tarjeta,0.22,11287.6608,Cliente_51,31,Regular,Alta
2763,2764,1011,Teléfono,4,41.13,Norte,2024-11-13 00:28:17.184547,Tarjeta,0.17,136.5516,Cliente_11,28,Premium,Baja
2764,2765,1012,Teléfono,4,1868.38,Norte,2024-10-31 00:28:17.184551,Transferencia,0.25,5605.14,Cliente_12,28,Premium,Alta
2765,2766,1074,Laptop,5,1621.48,Norte,2025-01-22 00:28:17.184555,Tarjeta,0.06,7620.955999999999,Cliente_74,46,Regular,Alta
2766,2767,1008,Monitor,1,1676.07,Sur,2025-04-28 00:28:17.184559,Transferencia,0.05,1592.2665,Cliente_8,56,Premium,Alta
2767,2768,1152,Monitor,1,195.64,Sur,2024-08-06 00:28:17.184563,Transferencia,0.23,150.6428,Cliente_152,32,Premium,Baja
2768,2769,1041,Teclado,2,1480.17,Este,2025-03-04 00:28:17.184574,Transferencia,0.07,2753.1162,Cliente_41,20,Regular,Alta
2769,2770,1164,Laptop,8,1920.23,Norte,2025-06-09 00:28:17.184578,Efectivo,0.0,15361.84,Cliente_164,47,Premium,Alta
2770,2771,1085,Mouse,7,1360.31,Este,2024-09-28 00:28:17.184582,Transferencia,0.27,6951.1841,Cliente_85,25,Regular,Alta
2771,2772,1072,Monitor,9,1145.42,Sur,2025-03-02 00:28:17.184586,Efectivo,0.19,8350.1118,Cliente_72,59,Regular,Alta
2772,2773,1055,Laptop,5,1891.8,Norte,2024-10-15 00:28:17.184590,Transferencia,0.13,8229.33,Cliente_55,19,Regular,Alta
2773,2774,1137,Laptop,2,891.44,Centro,2025-02-02 00:28:17.184593,Efectivo,0.22,1390.6464,Cliente_137,44,Regular,Alta
2774,2775,1047,Impresora,7,1202.59,Sur,2025-03-02 00:28:17.184597,Efectivo,0.1,7576.316999999999,Cliente_47,56,Premium,Alta
2775,2776,1143,Teclado,8,957.91,Sur,2024-09-07 00:28:17.184601,Tarjeta,0.29,5440.9288,Cliente_143,31,Regular,Alta
2776,2777,1176,Laptop,7,1866.36,Sur,2024-07-02 00:28:17.184605,Transferencia,0.02,12803.2296,Cliente_176,68,Premium,Alta
2777,2778,1104,USB,7,161.41,Norte,2025-05-30 00:28:17.184609,Efectivo,0.19,915.1947,Cliente_104,24,Regular,Media
2778,2779,1042,Teléfono,5,1007.23,Oeste,2024-08-18 00:28:17.184613,Tarjeta,0.23,3877.8355,Cliente_42,54,Regular,Alta
2779,2780,1060,USB,2,1377.04,Centro,2024-10-12 00:28:17.184617,Transferencia,0.14,2368.5088,Cliente_60,61,Regular,Alta
2780,2781,1198,Teléfono,6,1585.89,Centro,2024-09-29 00:28:17.184621,Tarjeta,0.23,7326.8118,Cliente_198,58,Regular,Alta
2781,2782,1012,Tablet,4,1170.21,Este,2025-02-18 00:28:17.184625,Efectivo,0.28,3370.2048,Cliente_12,28,Premium,Alta
2782,2783,1130,Teclado,2,1818.75,Norte,2024-10-17 00:28:17.184629,Tarjeta,0.22,2837.25,Cliente_130,40,Regular,Alta
2783,2784,1007,Impresora,9,1884.56,Sur,2024-09-10 00:28:17.184633,Tarjeta,0.09,15434.5464,Cliente_7,38,Premium,Alta
2784,2785,1080,Mouse,7,138.0,Oeste,2024-07-25 00:28:17.184637,Transferencia,0.17,801.78,Cliente_80,53,Regular,Media
2785,2786,1131,USB,6,810.72,Norte,2025-05-02 00:28:17.184641,Efectivo,0.27,3550.9536,Cliente_131,41,Premium,Alta
2786,2787,1109,USB,5,56.68,Norte,2025-05-12 00:28:17.184645,Transferencia,0.13,246.558,Cliente_109,25,Regular,Baja
2787,2788,1003,Tablet,3,665.54,Oeste,2025-01-09 00:28:17.184649,Transferencia,0.2,1597.296,Cliente_3,46,Regular,Alta
2788,2789,1027,Teléfono,4,1078.37,Sur,2025-05-13 00:28:17.184652,Tarjeta,0.14,3709.5928,Cliente_27,29,Regular,Alta
2789,2790,1114,Impresora,3,1822.48,Norte,2024-12-30 00:28:17.184656,Efectivo,0.04,5248.7424,Cliente_114,25,Premium,Alta
2790,2791,1107,Tablet,8,1694.64,Centro,2025-04-18 00:28:17.184660,Transferencia,0.02,13285.9776,Cliente_107,18,Premium,Alta
2791,2792,1040,Teclado,3,263.72,Centro,2025-04-19 00:28:17.184664,Efectivo,0.29,561.7236,Cliente_40,69,Regular,Media
2792,2793,1161,Impresora,7,195.13,Oeste,2025-04-02 00:28:17.184668,Transferencia,0.18,1120.0462,Cliente_161,69,Regular,Alta
2793,2794,1129,Teclado,7,1182.64,Sur,2024-07-09 00:28:17.184672,Tarjeta,0.03,8030.125600000001,Cliente_129,65,Regular,Alta
2794,2795,1008,Laptop,7,1068.91,Oeste,2025-03-11 00:28:17.184676,Transferencia,0.26,5536.9538,Cliente_8,56,Premium,Alta
2795,2796,1101,Monitor,7,540.09,Norte,2024-09-10 00:28:17.184679,Transferencia,0.16,3175.7292,Cliente_101,62,Regular,Alta
2796,2797,1160,Laptop,2,1799.91,Centro,2024-12-20 00:28:17.184683,Transferencia,0.23,2771.8614,Cliente_160,66,Regular,Alta
2797,2798,1124,Teclado,3,1855.46,Este,2024-09-13 00:28:17.184687,Efectivo,0.04,5343.7248,Cliente_124,26,Premium,Alta
2798,2799,1176,USB,9,811.2,Oeste,2025-06-20 00:28:17.184691,Tarjeta,0.27,5329.584,Cliente_176,68,Premium,Alta
2799,2800,1107,Impresora,3,1781.7,Este,2025-02-06 00:28:17.184695,Efectivo,0.18,4382.982000000001,Cliente_107,18,Premium,Alta
2800,2801,1101,Teléfono,2,774.06,Este,2024-12-27 00:28:17.184699,Transferencia,0.22,1207.5336,Cliente_101,62,Regular,Alta
2801,2802,1004,Mouse,9,1476.27,Centro,2024-10-30 00:28:17.184703,Tarjeta,0.01,13153.5657,Cliente_4,32,Regular,Alta
2802,2803,1198,Teléfono,9,957.13,Oeste,2025-06-06 00:28:17.184707,Efectivo,0.09,7838.894700000001,Cliente_198,58,Regular,Alta
2803,2804,1110,Impresora,4,253.94,Este,2024-08-25 00:28:17.184710,Transferencia,0.08,934.4992,Cliente_110,41,Regular,Media
2804,2805,1019,Laptop,9,1856.59,Norte,2025-06-15 00:28:17.184714,Tarjeta,0.28,12030.703199999998,Cliente_19,19,Regular,Alta
2805,2806,1032,Mouse,3,913.65,Sur,2025-05-26 00:28:17.184718,Tarjeta,0.06,2576.4929999999995,Cliente_32,44,Regular,Alta
2806,2807,1137,Impresora,7,1471.63,Sur,2025-01-31 00:28:17.184722,Transferencia,0.21,8138.1139,Cliente_137,44,Regular,Alta
2807,2808,1012,Teclado,7,740.68,Centro,2024-07-11 00:28:17.184726,Tarjeta,0.01,5132.912399999999,Cliente_12,28,Premium,Alta
2808,2809,1139,USB,8,47.57,Oeste,2025-01-26 00:28:17.184730,Tarjeta,0.06,357.7264,Cliente_139,18,Premium,Alta
2809,2810,1046,Teléfono,4,210.06,Oeste,2025-04-21 00:28:17.184734,Efectivo,0.1,756.216,Cliente_46,26,Regular,Media
2810,2811,1119,Teclado,3,997.48,Sur,2024-12-19 00:28:17.184738,Tarjeta,0.24,2274.2544000000003,Cliente_119,59,Regular,Alta
2811,2812,1016,Mouse,3,1383.03,Norte,2024-11-09 00:28:17.184741,Efectivo,0.24,3153.3084000000003,Cliente_16,41,Premium,Alta
2812,2813,1129,Mouse,5,676.12,Sur,2025-02-26 00:28:17.184745,Efectivo,0.29,2400.226,Cliente_129,65,Regular,Alta
2813,2814,1063,Teléfono,1,1394.02,Sur,2024-07-03 00:28:17.184749,Efectivo,0.28,1003.6944,Cliente_63,52,Regular,Alta
2814,2815,1109,Teclado,3,1400.28,Oeste,2024-10-13 00:28:17.184753,Efectivo,0.02,4116.8232,Cliente_109,25,Regular,Alta
2815,2816,1119,Tablet,6,1410.83,Este,2025-05-24 00:28:17.184757,Tarjeta,0.25,6348.735,Cliente_119,59,Regular,Alta
2816,2817,1021,Teclado,3,990.12,Norte,2025-01-14 00:28:17.184761,Tarjeta,0.14,2554.5096,Cliente_21,61,Premium,Alta
2817,2818,1158,Mouse,5,1830.62,Oeste,2024-11-21 00:28:17.184765,Efectivo,0.26,6773.293999999999,Cliente_158,49,Regular,Alta
2818,2819,1013,Teclado,9,983.5,Sur,2025-01-06 00:28:17.184769,Tarjeta,0.03,8585.955,Cliente_13,41,Premium,Alta
2819,2820,1162,USB,2,906.03,Este,2025-04-04 00:28:17.184773,Efectivo,0.25,1359.045,Cliente_162,49,Regular,Alta
2820,2821,1004,Impresora,2,406.77,Norte,2025-05-09 00:28:17.184776,Efectivo,0.05,772.8629999999999,Cliente_4,32,Regular,Media
2821,2822,1156,Laptop,6,622.23,Centro,2025-05-06 00:28:17.184780,Efectivo,0.1,3360.0420000000004,Cliente_156,30,Regular,Alta
2822,2823,1102,USB,6,94.25,Norte,2024-08-30 00:28:17.184784,Transferencia,0.01,559.845,Cliente_102,18,Regular,Media
2823,2824,1059,Tablet,8,1270.74,Norte,2024-09-14 00:28:17.184788,Tarjeta,0.04,9759.2832,Cliente_59,24,Regular,Alta
2824,2825,1128,Monitor,2,504.59,Sur,2025-03-28 00:28:17.184792,Tarjeta,0.13,877.9866,Cliente_128,50,Regular,Media
2825,2826,1027,Impresora,9,615.27,Sur,2025-02-23 00:28:17.184796,Efectivo,0.25,4153.0725,Cliente_27,29,Regular,Alta
2826,2827,1069,Laptop,2,1543.92,Centro,2025-06-21 00:28:17.184800,Tarjeta,0.23,2377.6368,Cliente_69,21,Regular,Alta
2827,2828,1025,Monitor,1,661.17,Centro,2024-08-12 00:28:17.184804,Efectivo,0.07,614.8880999999999,Cliente_25,38,Regular,Media
2828,2829,1131,Teléfono,2,491.97,Centro,2024-11-09 00:28:17.184808,Tarjeta,0.05,934.743,Cliente_131,41,Premium,Media
2829,2830,1097,Monitor,7,346.42,Oeste,2025-04-06 00:28:17.184811,Efectivo,0.12,2133.9472,Cliente_97,62,Premium,Alta
2830,2831,1196,Impresora,8,1551.97,Oeste,2025-01-30 00:28:17.184815,Efectivo,0.26,9187.6624,Cliente_196,69,Regular,Alta
2831,2832,1025,Teclado,5,268.12,Sur,2024-10-25 00:28:17.184819,Transferencia,0.03,1300.3819999999998,Cliente_25,38,Regular,Alta
2832,2833,1148,Impresora,6,912.97,Sur,2025-05-23 00:28:17.184823,Efectivo,0.16,4601.368799999999,Cliente_148,31,Regular,Alta
2833,2834,1162,USB,1,1018.79,Centro,2024-10-04 00:28:17.184827,Transferencia,0.03,988.2263,Cliente_162,49,Regular,Media
2834,2835,1154,Monitor,6,1377.91,Oeste,2024-11-25 00:28:17.184831,Tarjeta,0.14,7110.015600000001,Cliente_154,43,Premium,Alta
2835,2836,1126,Mouse,8,1270.23,Este,2025-04-14 00:28:17.184835,Tarjeta,0.04,9755.3664,Cliente_126,29,Regular,Alta
2836,2837,1133,Laptop,3,1623.33,Oeste,2024-12-09 00:28:17.184846,Transferencia,0.02,4772.5902,Cliente_133,52,Regular,Alta
2837,2838,1189,Laptop,1,99.06,Sur,2025-04-27 00:28:17.184851,Tarjeta,0.06,93.1164,Cliente_189,28,Premium,Baja
2838,2839,1009,Monitor,4,599.92,Oeste,2025-03-04 00:28:17.184854,Transferencia,0.08,2207.7056,Cliente_9,36,Regular,Alta
2839,2840,1116,Laptop,1,567.47,Sur,2025-05-07 00:28:17.184858,Tarjeta,0.08,522.0724,Cliente_116,52,Regular,Media
2840,2841,1178,Mouse,8,300.57,Centro,2024-12-21 00:28:17.184862,Transferencia,0.19,1947.6936,Cliente_178,45,Regular,Alta
2841,2842,1134,Impresora,5,585.46,Centro,2024-08-01 00:28:17.184867,Transferencia,0.02,2868.754,Cliente_134,61,Regular,Alta
2842,2843,1060,Laptop,1,626.43,Centro,2025-01-10 00:28:17.184871,Efectivo,0.02,613.9014,Cliente_60,61,Regular,Media
2843,2844,1172,Monitor,8,1048.55,Este,2024-11-21 00:28:17.184875,Tarjeta,0.06,7885.096,Cliente_172,53,Regular,Alta
2844,2845,1121,Tablet,9,1330.77,Este,2024-07-28 00:28:17.184879,Efectivo,0.26,8862.9282,Cliente_121,58,Regular,Alta
2845,2846,1139,Tablet,2,768.39,Sur,2024-07-29 00:28:17.184883,Transferencia,0.19,1244.7918,Cliente_139,18,Premium,Alta
2846,2847,1194,Teléfono,9,1441.75,Norte,2025-02-23 00:28:17.184887,Efectivo,0.22,10121.085,Cliente_194,18,Premium,Alta
2847,2848,1175,USB,8,678.97,Este,2024-11-23 00:28:17.184891,Transferencia,0.11,4834.2664,Cliente_175,24,Regular,Alta
2848,2849,1108,Laptop,7,587.66,Sur,2024-08-17 00:28:17.184895,Tarjeta,0.06,3866.8028,Cliente_108,61,Regular,Alta
2849,2850,1108,USB,3,1086.96,Oeste,2025-05-14 00:28:17.184899,Tarjeta,0.01,3228.2712,Cliente_108,61,Regular,Alta
2850,2851,1131,Impresora,2,57.2,Centro,2024-07-06 00:28:17.184902,Tarjeta,0.15,97.24,Cliente_131,41,Premium,Baja
2851,2852,1076,Monitor,7,168.78,Centro,2024-09-08 00:28:17.184906,Transferencia,0.17,980.6118,Cliente_76,43,Regular,Media
2852,2853,1030,Laptop,5,841.76,Centro,2025-01-07 00:28:17.184910,Efectivo,0.27,3072.424,Cliente_30,42,Regular,Alta
2853,2854,1021,Teclado,6,1886.4,Sur,2025-05-21 00:28:17.184914,Tarjeta,0.26,8375.616000000002,Cliente_21,61,Premium,Alta
2854,2855,1156,Mouse,4,1445.81,Centro,2024-08-10 00:28:17.184918,Transferencia,0.13,5031.4188,Cliente_156,30,Regular,Alta
2855,2856,1190,Laptop,2,185.37,Este,2024-09-22 00:28:17.184922,Efectivo,0.13,322.54380000000003,Cliente_190,45,Regular,Alta
2856,2857,1161,Laptop,9,1694.17,Oeste,2024-12-09 00:28:17.184926,Transferencia,0.05,14485.1535,Cliente_161,69,Regular,Alta
2857,2858,1163,USB,3,1467.28,Centro,2024-12-15 00:28:17.184930,Transferencia,0.08,4049.6928,Cliente_163,21,Premium,Alta
2858,2859,1180,USB,7,1225.78,Sur,2024-11-15 00:28:17.184934,Tarjeta,0.28,6177.931199999999,Cliente_180,59,Premium,Alta
2859,2860,1034,Tablet,8,1642.38,Oeste,2025-06-14 00:28:17.184938,Transferencia,0.04,12613.4784,Cliente_34,45,Regular,Alta
2860,2861,1041,Mouse,2,814.18,Centro,2025-02-24 00:28:17.184941,Transferencia,0.29,1156.1355999999998,Cliente_41,20,Regular,Alta
2861,2862,1051,Monitor,6,450.79,Norte,2025-02-21 00:28:17.184945,Efectivo,0.15,2299.029,Cliente_51,31,Regular,Alta
2862,2863,1175,Laptop,8,1028.93,Centro,2024-10-20 00:28:17.184949,Tarjeta,0.14,7079.0384,Cliente_175,24,Regular,Alta
2863,2864,1082,Tablet,7,1102.2,Este,2024-06-29 00:28:17.184953,Transferencia,0.05,7329.63,Cliente_82,48,Regular,Alta
2864,2865,1058,USB,3,1081.27,Oeste,2024-11-15 00:28:17.184957,Transferencia,0.2,2595.048,Cliente_58,64,Premium,Alta
2865,2866,1075,Teléfono,1,1134.5,Este,2024-10-06 00:28:17.184961,Efectivo,0.14,975.67,Cliente_75,35,Regular,Media
2866,2867,1185,Mouse,6,1897.92,Norte,2025-04-27 00:28:17.184965,Transferencia,0.11,10134.8928,Cliente_185,61,Premium,Alta
2867,2868,1023,Tablet,8,1805.47,Norte,2024-08-13 00:28:17.184969,Transferencia,0.08,13288.2592,Cliente_23,55,Regular,Alta
2868,2869,1176,Tablet,6,1752.68,Este,2025-02-16 00:28:17.184973,Transferencia,0.02,10305.7584,Cliente_176,68,Premium,Alta
2869,2870,1128,Impresora,5,1604.82,Oeste,2024-12-19 00:28:17.184977,Transferencia,0.16,6740.244,Cliente_128,50,Regular,Alta
2870,2871,1150,Tablet,8,1887.42,Norte,2024-12-01 00:28:17.184980,Transferencia,0.09,13740.4176,Cliente_150,44,Premium,Alta
2871,2872,1017,Impresora,2,206.0,Norte,2025-03-30 00:28:17.184984,Efectivo,0.21,325.48,Cliente_17,20,Regular,Alta
2872,2873,1069,Laptop,1,537.6,Centro,2025-03-12 00:28:17.184988,Transferencia,0.22,419.328,Cliente_69,21,Regular,Alta
2873,2874,1108,Laptop,1,995.16,Sur,2025-02-01 00:28:17.184992,Transferencia,0.1,895.644,Cliente_108,61,Regular,Media
2874,2875,1139,USB,4,1694.6,Norte,2024-12-01 00:28:17.184996,Transferencia,0.2,5422.72,Cliente_139,18,Premium,Alta
2875,2876,1094,Teléfono,6,1015.28,Oeste,2025-02-15 00:28:17.185000,Transferencia,0.08,5604.345600000001,Cliente_94,41,Regular,Alta
2876,2877,1015,Teclado,9,1498.59,Oeste,2024-10-21 00:28:17.185004,Tarjeta,0.22,10520.1018,Cliente_15,57,Regular,Alta
2877,2878,1091,Teclado,1,286.53,Centro,2025-05-17 00:28:17.185007,Tarjeta,0.0,286.53,Cliente_91,62,Regular,Baja
2878,2879,1163,Teclado,1,512.3,Oeste,2024-06-26 00:28:17.185011,Tarjeta,0.05,486.685,Cliente_163,21,Premium,Alta
2879,2880,1033,USB,5,1466.23,Centro,2025-03-07 00:28:17.185015,Tarjeta,0.07,6817.969499999999,Cliente_33,59,Regular,Alta
