id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total
2507,1147,Teclado,5,1222.8,Norte,2025-05-10 00:28:17.183511,Transferencia,0.29,4340.94
2508,1159,Impresora,5,1290.67,Norte,2024-10-24 00:28:17.183515,Tarjeta,0.09,5872.548500000001
2509,1188,USB,5,185.13,Oeste,2024-08-13 00:28:17.183519,Efectivo,0.04,888.6239999999999
2510,1060,USB,4,1788.13,Sur,2024-09-29 00:28:17.183523,Transferencia,0.23,5507.4404
2511,1147,Impresora,5,784.64,Norte,2024-10-14 00:28:17.183527,Tarjeta,0.28,2824.7039999999997
2512,1049,Laptop,4,633.61,Centro,2024-09-08 00:28:17.183531,Tarjeta,0.18,2078.2408
2513,1063,Tablet,6,930.1,Centro,2024-11-24 00:28:17.183535,Transferencia,0.19,4520.286000000001
2514,1110,Tablet,4,786.23,Sur,2024-12-29 00:28:17.183539,Tarjeta,0.23,2421.5884
2515,1150,Monitor,2,1728.52,Este,2025-06-03 00:28:17.183543,Efectivo,0.05,3284.1879999999996
2516,1152,Teclado,9,1859.23,Sur,2024-08-12 00:28:17.183546,Tarjeta,0.29,11880.4797
2517,1109,Teléfono,2,613.87,Oeste,2025-05-03 00:28:17.183550,Tarjeta,0.11,1092.6886
2518,1076,Laptop,9,1729.23,Este,2024-11-03 00:28:17.183554,Transferencia,0.19,12606.0867
2519,1030,Impresora,6,1565.23,Oeste,2025-02-21 00:28:17.183558,Efectivo,0.14,8076.586800000001
2520,1058,Impresora,9,1862.31,Centro,2024-06-27 00:28:17.183562,Transferencia,0.14,14414.279400000001
2521,1117,Impresora,9,499.04,Norte,2025-03-16 00:28:17.183572,Efectivo,0.21,3548.174400000001
2522,1159,Laptop,3,1158.15,Oeste,2024-11-22 00:28:17.183576,Transferencia,0.3,2432.1150000000002
2523,1100,USB,1,556.34,Centro,2024-08-01 00:28:17.183580,Tarjeta,0.2,445.07200000000006
2524,1192,Impresora,1,1649.95,Sur,2025-02-09 00:28:17.183584,Efectivo,0.24,1253.962
2525,1019,Impresora,3,20.6,Oeste,2024-08-10 00:28:17.183588,Efectivo,0.01,61.182
2526,1176,Teclado,5,1133.99,Centro,2024-11-18 00:28:17.183592,Tarjeta,0.24,4309.162
2527,1173,Mouse,3,685.01,Norte,2025-03-28 00:28:17.183596,Transferencia,0.09,1870.0773
2528,1094,Mouse,9,652.14,Oeste,2024-09-17 00:28:17.183599,Efectivo,0.04,5634.4896
2529,1183,Monitor,9,1293.36,Centro,2025-05-15 00:28:17.183603,Tarjeta,0.03,11291.032799999999
2530,1113,Monitor,3,1704.45,Oeste,2024-10-27 00:28:17.183607,Tarjeta,0.2,4090.6800000000003
2531,1183,Impresora,3,1222.3,Norte,2024-07-27 00:28:17.183611,Efectivo,0.3,2566.8299999999995
2532,1146,Teclado,5,1707.81,Oeste,2025-02-08 00:28:17.183615,Efectivo,0.2,6831.24
2533,1063,Impresora,2,536.55,Oeste,2024-12-24 00:28:17.183619,Efectivo,0.08,987.252
2534,1116,Monitor,6,1043.81,Centro,2024-10-02 00:28:17.183623,Tarjeta,0.06,5887.0884
2535,1113,Laptop,7,906.57,Este,2024-10-08 00:28:17.183627,Transferencia,0.16,5330.631600000001
2536,1047,Laptop,9,33.17,Oeste,2024-12-24 00:28:17.183631,Transferencia,0.02,292.55940000000004
2537,1057,USB,6,1118.06,Este,2025-06-03 00:28:17.183635,Efectivo,0.12,5903.3568
2538,1118,Teléfono,3,1326.43,Sur,2024-07-08 00:28:17.183639,Tarjeta,0.2,3183.4320000000002
2539,1045,Mouse,5,1187.91,Oeste,2024-12-10 00:28:17.183643,Tarjeta,0.29,4217.0805
2540,1161,Teclado,4,1475.2,Este,2024-11-24 00:28:17.183649,Efectivo,0.13,5133.696
2541,1145,Tablet,5,1146.97,Sur,2025-06-08 00:28:17.183654,Tarjeta,0.06,5390.759
2542,1198,Mouse,8,142.83,Centro,2024-12-04 00:28:17.183658,Tarjeta,0.25,856.98
2543,1004,Tablet,8,241.73,Oeste,2024-06-26 00:28:17.183662,Tarjeta,0.22,1508.3952
2544,1148,Teléfono,6,1196.98,Centro,2024-11-18 00:28:17.183666,Efectivo,0.26,5314.5912
2545,1047,Teléfono,1,557.21,Sur,2025-03-23 00:28:17.183673,Efectivo,0.06,523.7774000000001
2546,1143,Impresora,8,168.49,Centro,2025-02-11 00:28:17.183678,Efectivo,0.12,1186.1696000000002
2547,1198,Monitor,8,864.91,Centro,2025-02-05 00:28:17.183682,Transferencia,0.29,4912.6888
2548,1047,Teléfono,2,1113.1,Norte,2025-01-18 00:28:17.183685,Transferencia,0.05,2114.89
2549,1078,Teléfono,4,664.2,Sur,2024-07-24 00:28:17.183689,Efectivo,0.2,2125.44
2550,1124,Tablet,2,1443.66,Centro,2025-04-15 00:28:17.183693,Tarjeta,0.07,2685.2076
2551,1075,Monitor,4,1291.1,Este,2024-08-24 00:28:17.183697,Tarjeta,0.15,4389.74
2552,1103,Teléfono,7,672.31,Sur,2025-06-09 00:28:17.183701,Efectivo,0.24,3576.6892000000003
2553,1137,Mouse,9,1512.2,Norte,2024-11-01 00:28:17.183705,Tarjeta,0.15,11568.33
2554,1090,USB,8,1300.9,Oeste,2024-11-24 00:28:17.183709,Tarjeta,0.24,7909.472000000001
2555,1144,Teléfono,9,1278.52,Centro,2024-09-07 00:28:17.183713,Transferencia,0.13,10010.8116
2556,1069,USB,8,1111.32,Este,2025-04-25 00:28:17.183717,Tarjeta,0.3,6223.391999999999
2557,1061,Monitor,2,32.67,Norte,2024-10-15 00:28:17.183721,Tarjeta,0.13,56.845800000000004
2558,1138,Impresora,7,1396.05,Sur,2025-06-22 00:28:17.183724,Efectivo,0.04,9381.456
2559,1050,Teclado,2,758.32,Centro,2024-10-31 00:28:17.183728,Transferencia,0.12,1334.6432000000002
2560,1003,Monitor,2,1885.79,Norte,2024-07-23 00:28:17.183732,Transferencia,0.22,2941.8324000000002
2561,1107,Tablet,4,1637.79,Norte,2025-06-05 00:28:17.183736,Tarjeta,0.25,4913.37
2562,1113,Teclado,1,1179.51,Este,2025-05-06 00:28:17.183740,Efectivo,0.14,1014.3786
2563,1094,Mouse,5,511.84,Oeste,2025-04-07 00:28:17.183744,Transferencia,0.18,2098.544
2564,1118,Laptop,6,415.4,Oeste,2025-05-27 00:28:17.183748,Transferencia,0.25,1869.2999999999997
2565,1198,USB,9,687.37,Oeste,2025-05-07 00:28:17.183752,Tarjeta,0.24,4701.6108
2566,1081,USB,8,958.37,Sur,2025-03-20 00:28:17.183756,Transferencia,0.2,6133.568
2567,1109,USB,2,599.17,Norte,2025-01-10 00:28:17.183760,Efectivo,0.24,910.7384
2568,1051,Monitor,1,1034.71,Sur,2024-12-30 00:28:17.183764,Efectivo,0.17,858.8093
2569,1147,USB,2,339.09,Norte,2025-04-12 00:28:17.183768,Transferencia,0.0,678.18
2570,1170,Impresora,7,1955.65,Este,2024-07-03 00:28:17.183771,Efectivo,0.01,13552.6545
2571,1035,USB,4,224.77,Este,2025-05-26 00:28:17.183775,Efectivo,0.29,638.3468
2572,1046,Tablet,5,1864.57,Sur,2025-01-18 00:28:17.183779,Tarjeta,0.04,8949.936
2573,1154,Mouse,7,1828.02,Sur,2024-08-14 00:28:17.183783,Transferencia,0.12,11260.6032
2574,1069,USB,3,1055.47,Este,2024-08-24 00:28:17.183787,Transferencia,0.28,2279.8152
2575,1093,USB,2,1452.57,Centro,2024-09-18 00:28:17.183791,Tarjeta,0.06,2730.8315999999995
2576,1064,Teclado,7,877.74,Oeste,2024-09-14 00:28:17.183795,Tarjeta,0.25,4608.135
2577,1165,Mouse,5,1263.77,Oeste,2025-06-17 00:28:17.183804,Tarjeta,0.25,4739.137500000001
2578,1049,USB,1,687.75,Este,2024-08-23 00:28:17.183808,Tarjeta,0.3,481.42499999999995
2579,1149,Monitor,1,609.31,Oeste,2024-12-24 00:28:17.183812,Efectivo,0.08,560.5652
2580,1074,Teléfono,9,1160.68,Centro,2025-03-07 00:28:17.183816,Efectivo,0.09,9505.969200000001
2581,1192,Impresora,5,1001.28,Centro,2024-08-04 00:28:17.183820,Tarjeta,0.27,3654.6719999999996
2582,1005,Monitor,1,1163.28,Norte,2024-11-30 00:28:17.183824,Transferencia,0.07,1081.8503999999998
2583,1100,Laptop,7,580.45,Sur,2024-11-02 00:28:17.183828,Transferencia,0.16,3413.0460000000003
2584,1070,Monitor,9,740.25,Oeste,2024-12-19 00:28:17.183832,Transferencia,0.21,5263.177500000001
2585,1090,Teclado,1,176.96,Centro,2024-07-30 00:28:17.183843,Tarjeta,0.08,162.8032
2586,1004,Teclado,4,114.03,Sur,2024-07-02 00:28:17.183848,Efectivo,0.28,328.4064
2587,1126,USB,3,514.38,Sur,2025-06-16 00:28:17.183852,Efectivo,0.2,1234.512
2588,1039,Monitor,5,157.75,Norte,2025-05-02 00:28:17.183856,Efectivo,0.01,780.8625
2589,1163,Teclado,7,216.51,Sur,2024-12-07 00:28:17.183860,Efectivo,0.04,1454.9471999999998
2590,1129,Teléfono,8,1627.73,Sur,2025-02-07 00:28:17.183864,Transferencia,0.06,12240.5296
2591,1024,Mouse,2,87.36,Este,2024-10-08 00:28:17.183868,Transferencia,0.07,162.4896
2592,1057,Monitor,7,1321.3,Norte,2024-07-25 00:28:17.183872,Efectivo,0.22,7214.298000000001
2593,1100,Impresora,1,552.39,Norte,2025-01-03 00:28:17.183876,Tarjeta,0.03,535.8183
2594,1070,Teléfono,7,1744.38,Oeste,2025-03-30 00:28:17.183879,Efectivo,0.11,10867.4874
2595,1041,USB,8,975.13,Sur,2025-05-09 00:28:17.183883,Efectivo,0.27,5694.7591999999995
2596,1182,Mouse,2,618.1,Oeste,2024-07-13 00:28:17.183887,Tarjeta,0.17,1026.046
2597,1174,Impresora,9,1040.1,Centro,2024-12-20 00:28:17.183891,Efectivo,0.08,8612.028
2598,1060,USB,1,770.1,Sur,2025-01-19 00:28:17.183895,Transferencia,0.29,546.771
2599,1108,Impresora,6,1132.96,Centro,2025-06-15 00:28:17.183899,Tarjeta,0.07,6321.9168
2600,1188,USB,1,237.92,Este,2025-03-01 00:28:17.183903,Tarjeta,0.27,173.68159999999997
2601,1057,Impresora,3,1994.01,Sur,2025-01-21 00:28:17.183907,Efectivo,0.22,4665.9834
2602,1031,Mouse,6,856.86,Oeste,2025-02-14 00:28:17.183910,Transferencia,0.22,4010.1048
2603,1084,Teléfono,3,702.98,Oeste,2024-07-28 00:28:17.183914,Transferencia,0.23,1623.8838
2604,1152,Impresora,8,1423.32,Sur,2025-04-04 00:28:17.183918,Transferencia,0.15,9678.576
2605,1036,Impresora,5,734.16,Oeste,2024-09-07 00:28:17.183922,Efectivo,0.24,2789.808
2606,1158,Tablet,2,1668.22,Sur,2025-01-28 00:28:17.183926,Efectivo,0.25,2502.33
2607,1152,Monitor,4,914.0,Norte,2024-09-02 00:28:17.183930,Transferencia,0.11,3253.84
2608,1108,Mouse,9,1441.92,Oeste,2024-09-28 00:28:17.183934,Efectivo,0.12,11420.0064
2609,1106,USB,4,223.83,Sur,2025-02-11 00:28:17.183938,Transferencia,0.27,653.5836
2610,1158,Mouse,8,1693.78,Sur,2025-05-05 00:28:17.183942,Efectivo,0.16,11382.201599999999
2611,1086,Teclado,5,1474.08,Oeste,2025-06-01 00:28:17.183946,Tarjeta,0.26,5454.096
2612,1135,USB,1,431.32,Norte,2025-03-28 00:28:17.183950,Tarjeta,0.19,349.36920000000003
2613,1163,Mouse,7,299.12,Oeste,2025-03-04 00:28:17.183954,Efectivo,0.18,1716.9488000000003
2614,1183,Teléfono,3,639.42,Sur,2025-03-05 00:28:17.183957,Efectivo,0.01,1899.0773999999997
2615,1014,USB,8,1952.38,Norte,2025-04-13 00:28:17.183961,Transferencia,0.08,14369.516800000001
2616,1120,USB,3,521.09,Centro,2025-01-21 00:28:17.183965,Tarjeta,0.15,1328.7794999999999
2617,1138,Mouse,1,917.69,Este,2025-04-28 00:28:17.183969,Transferencia,0.18,752.5058000000001
2618,1080,USB,5,69.74,Oeste,2024-10-10 00:28:17.183973,Efectivo,0.19,282.447
2619,1144,Tablet,2,800.48,Sur,2025-01-19 00:28:17.183977,Transferencia,0.21,1264.7584000000002
2620,1182,Monitor,4,1146.93,Norte,2025-03-03 00:28:17.183981,Transferencia,0.2,3670.1760000000004
2621,1106,USB,1,1906.72,Norte,2024-08-10 00:28:17.183984,Efectivo,0.25,1430.04
2622,1070,Monitor,9,1038.3,Centro,2025-05-08 00:28:17.183988,Tarjeta,0.09,8503.677
2623,1044,Mouse,6,1640.02,Oeste,2024-10-29 00:28:17.183992,Transferencia,0.19,7970.4972
2624,1073,Impresora,8,1098.78,Norte,2024-07-25 00:28:17.183996,Efectivo,0.02,8614.4352
2625,1045,Laptop,4,91.16,Centro,2025-03-10 00:28:17.184000,Transferencia,0.14,313.5904
2626,1184,Laptop,9,636.87,Sur,2024-12-19 00:28:17.184004,Efectivo,0.08,5273.2836
2627,1107,Impresora,2,1155.34,Centro,2025-01-16 00:28:17.184008,Efectivo,0.11,2056.5052
2628,1084,Impresora,9,1901.68,Oeste,2024-12-08 00:28:17.184012,Efectivo,0.11,15232.4568
2629,1082,Impresora,5,1719.67,Centro,2024-12-29 00:28:17.184015,Tarjeta,0.02,8426.383
2630,1107,Teléfono,6,464.43,Norte,2024-10-06 00:28:17.184019,Tarjeta,0.14,2396.4588
2631,1185,Laptop,3,448.02,Norte,2024-09-10 00:28:17.184023,Efectivo,0.3,940.8419999999999
2632,1021,Impresora,4,410.33,Este,2024-09-04 00:28:17.184027,Tarjeta,0.09,1493.6012
2633,1196,Teléfono,6,1845.77,Centro,2024-07-24 00:28:17.184031,Transferencia,0.22,8638.203599999999
2634,1178,Teclado,7,1706.81,Sur,2025-02-01 00:28:17.184035,Tarjeta,0.16,10036.0428
2635,1161,USB,1,1552.02,Oeste,2024-08-20 00:28:17.184039,Tarjeta,0.1,1396.818
2636,1007,Teléfono,7,791.54,Este,2024-12-09 00:28:17.184043,Transferencia,0.03,5374.5566
2637,1070,Laptop,1,1013.72,Centro,2024-11-11 00:28:17.184047,Transferencia,0.06,952.8968
2638,1127,Mouse,5,934.02,Sur,2025-05-12 00:28:17.184051,Transferencia,0.23,3595.9770000000003
2639,1143,Teclado,6,514.26,Este,2025-01-24 00:28:17.184055,Efectivo,0.08,2838.7152
2640,1160,Laptop,2,1015.01,Norte,2024-09-01 00:28:17.184059,Transferencia,0.04,1948.8192
2641,1148,USB,9,70.69,Oeste,2025-04-22 00:28:17.184063,Transferencia,0.1,572.589
2642,1143,Teléfono,6,272.3,Centro,2025-02-14 00:28:17.184067,Transferencia,0.18,1339.7160000000003
2643,1176,Tablet,7,1774.31,Sur,2024-10-12 00:28:17.184070,Efectivo,0.21,9811.9343
2644,1199,Monitor,8,1505.84,Norte,2024-07-16 00:28:17.184074,Tarjeta,0.12,10601.113599999999
2645,1149,USB,1,851.51,Este,2024-11-22 00:28:17.184078,Efectivo,0.15,723.7835
2646,1170,Laptop,8,1039.13,Oeste,2025-04-12 00:28:17.184082,Tarjeta,0.14,7149.214400000001
2647,1154,Impresora,4,746.3,Este,2025-03-12 00:28:17.184086,Transferencia,0.0,2985.2
2648,1120,Teléfono,8,1484.15,Este,2025-01-17 00:28:17.184090,Efectivo,0.12,10448.416000000001
2649,1128,Impresora,6,1570.53,Sur,2024-09-25 00:28:17.184094,Efectivo,0.18,7727.007600000001
2650,1142,Impresora,9,1528.94,Norte,2024-08-13 00:28:17.184098,Tarjeta,0.17,11421.1818
2651,1057,Impresora,4,1448.0,Centro,2024-10-29 00:28:17.184102,Efectivo,0.22,4517.76
2652,1165,Impresora,2,416.96,Sur,2024-08-25 00:28:17.184106,Efectivo,0.2,667.136
2653,1058,Impresora,2,682.56,Oeste,2025-01-17 00:28:17.184109,Tarjeta,0.08,1255.9104
2654,1021,Teclado,5,944.99,Este,2025-03-07 00:28:17.184113,Efectivo,0.08,4346.954
2655,1082,Laptop,9,668.28,Oeste,2025-06-15 00:28:17.184117,Efectivo,0.14,5172.4872
2656,1069,USB,3,1512.33,Sur,2024-08-07 00:28:17.184121,Transferencia,0.22,3538.8522
2657,1131,Laptop,8,665.41,Sur,2025-04-26 00:28:17.184125,Transferencia,0.03,5163.5815999999995
2658,1087,USB,4,285.08,Centro,2024-07-01 00:28:17.184129,Transferencia,0.28,821.0303999999999
2659,1165,Monitor,6,804.09,Este,2024-12-14 00:28:17.184133,Transferencia,0.16,4052.6135999999997
2660,1049,Teléfono,6,1960.03,Sur,2025-02-08 00:28:17.184137,Transferencia,0.09,10701.7638
2661,1147,Tablet,3,459.5,Oeste,2024-10-16 00:28:17.184140,Efectivo,0.21,1089.015
2662,1115,Teclado,5,1228.2,Centro,2025-01-29 00:28:17.184144,Efectivo,0.01,6079.59
2663,1089,Teléfono,3,871.62,Oeste,2024-07-12 00:28:17.184148,Transferencia,0.15,2222.631
2664,1085,Teclado,1,151.34,Este,2024-07-07 00:28:17.184152,Tarjeta,0.15,128.639
2665,1128,USB,7,980.87,Centro,2025-04-27 00:28:17.184156,Transferencia,0.05,6522.7855
2666,1140,Laptop,4,1407.31,Centro,2024-12-29 00:28:17.184160,Efectivo,0.25,4221.93
2667,1189,Impresora,7,1031.31,Centro,2024-09-09 00:28:17.184164,Tarjeta,0.24,5486.5692
2668,1169,Monitor,3,1745.49,Norte,2024-10-22 00:28:17.184168,Transferencia,0.05,4974.6465
2669,1161,Monitor,5,584.98,Centro,2025-05-07 00:28:17.184172,Tarjeta,0.11,2603.161
2670,1178,Mouse,5,181.64,Oeste,2024-08-27 00:28:17.184176,Transferencia,0.03,880.954
2671,1117,Tablet,2,1873.77,Oeste,2024-07-03 00:28:17.184180,Efectivo,0.25,2810.6549999999997
2672,1196,Monitor,2,762.61,Este,2025-03-16 00:28:17.184184,Transferencia,0.1,1372.698
2673,1127,Impresora,4,1157.05,Sur,2024-11-23 00:28:17.184188,Tarjeta,0.13,4026.5339999999997
2674,1071,Laptop,4,1586.09,Sur,2024-08-26 00:28:17.184192,Efectivo,0.1,5709.924
2675,1086,Tablet,4,655.38,Norte,2025-01-10 00:28:17.184196,Transferencia,0.09,2385.5832
2676,1033,USB,6,1435.17,Centro,2025-02-18 00:28:17.184200,Transferencia,0.22,6716.595600000001
2677,1081,Teléfono,2,279.48,Norte,2024-08-26 00:28:17.184204,Transferencia,0.22,435.9888
2678,1152,USB,6,589.67,Este,2025-02-23 00:28:17.184208,Transferencia,0.16,2971.9367999999995
2679,1061,Impresora,7,297.97,Este,2025-03-28 00:28:17.184212,Efectivo,0.2,1668.632
2680,1061,Impresora,3,1624.35,Sur,2024-11-19 00:28:17.184216,Efectivo,0.15,4142.092499999999
2681,1098,Monitor,8,453.07,Este,2025-04-24 00:28:17.184220,Transferencia,0.01,3588.3143999999998
2682,1028,Tablet,2,1437.63,Centro,2024-08-26 00:28:17.184224,Efectivo,0.02,2817.7548
2683,1186,Laptop,8,1887.16,Oeste,2024-12-27 00:28:17.184228,Tarjeta,0.12,13285.6064
2684,1043,USB,5,1060.27,Este,2024-12-16 00:28:17.184232,Efectivo,0.22,4135.053000000001
2685,1169,Mouse,2,1084.66,Norte,2025-01-12 00:28:17.184236,Tarjeta,0.27,1583.6036000000001
2686,1167,USB,7,927.46,Centro,2025-04-04 00:28:17.184239,Tarjeta,0.01,6427.2978
2687,1086,Teclado,2,658.52,Este,2025-01-05 00:28:17.184243,Efectivo,0.11,1172.1656
2688,1177,Teclado,6,956.55,Este,2024-08-27 00:28:17.184247,Transferencia,0.07,5337.548999999999
2689,1017,Laptop,3,1209.59,Centro,2024-12-10 00:28:17.184251,Efectivo,0.24,2757.8651999999997
2690,1098,Laptop,9,1972.12,Este,2024-12-03 00:28:17.184255,Tarjeta,0.25,13311.809999999998
2691,1198,Teclado,3,1876.15,Oeste,2025-05-08 00:28:17.184259,Tarjeta,0.06,5290.743
2692,1198,Mouse,3,1725.68,Sur,2025-01-17 00:28:17.184263,Efectivo,0.21,4089.8616
2693,1098,Tablet,5,1779.37,Centro,2024-12-12 00:28:17.184267,Tarjeta,0.22,6939.542999999999
2694,1065,Teclado,7,941.02,Norte,2024-09-18 00:28:17.184270,Efectivo,0.05,6257.782999999999
2695,1074,Laptop,8,1318.31,Este,2024-08-11 00:28:17.184274,Efectivo,0.13,9175.4376
2696,1085,Monitor,7,1791.18,Sur,2024-09-28 00:28:17.184279,Transferencia,0.19,10155.990600000001
2697,1005,Teléfono,9,791.97,Norte,2024-12-07 00:28:17.184283,Tarjeta,0.01,7056.452700000001
2698,1002,Mouse,5,1923.91,Norte,2024-11-12 00:28:17.184287,Efectivo,0.12,8465.204000000002
2699,1022,Impresora,3,837.41,Oeste,2024-10-04 00:28:17.184290,Tarjeta,0.05,2386.6185
2700,1112,Mouse,6,1206.15,Sur,2025-01-09 00:28:17.184294,Efectivo,0.16,6078.996
2701,1057,Monitor,5,1422.51,Centro,2024-12-26 00:28:17.184298,Efectivo,0.25,5334.4125
2702,1066,Monitor,4,1901.68,Sur,2024-12-14 00:28:17.184302,Transferencia,0.16,6389.6448
2703,1074,Impresora,2,496.79,Sur,2024-11-20 00:28:17.184306,Efectivo,0.01,983.6442000000001
2704,1098,USB,7,1494.8,Norte,2024-09-13 00:28:17.184310,Transferencia,0.01,10358.964
2705,1144,Laptop,5,1046.42,Oeste,2024-07-07 00:28:17.184314,Tarjeta,0.18,4290.322000000001
2706,1112,Teclado,4,544.43,Oeste,2025-03-09 00:28:17.184320,Transferencia,0.1,1959.9479999999999
2707,1179,USB,8,1555.45,Sur,2025-03-18 00:28:17.184325,Transferencia,0.17,10328.188
2708,1125,Tablet,9,1108.92,Sur,2024-11-06 00:28:17.184329,Tarjeta,0.05,9481.266
2709,1167,Mouse,9,1325.34,Este,2024-10-10 00:28:17.184332,Transferencia,0.23,9184.6062
2710,1086,Impresora,3,652.57,Norte,2025-05-12 00:28:17.184336,Transferencia,0.26,1448.7054
2711,1076,Mouse,3,967.74,Centro,2024-10-25 00:28:17.184340,Efectivo,0.27,2119.3506
2712,1088,USB,5,1238.53,Centro,2025-05-13 00:28:17.184344,Transferencia,0.09,5635.3115
2713,1168,Monitor,5,815.77,Oeste,2025-03-21 00:28:17.184348,Efectivo,0.2,3263.08
2714,1038,Teclado,2,404.76,Norte,2024-10-13 00:28:17.184352,Transferencia,0.08,744.7584
2715,1188,Mouse,1,1923.66,Oeste,2024-12-18 00:28:17.184356,Tarjeta,0.23,1481.2182
2716,1059,Tablet,8,1027.82,Centro,2024-08-21 00:28:17.184360,Tarjeta,0.04,7893.6576
2717,1138,Monitor,3,1470.5,Sur,2025-01-08 00:28:17.184364,Transferencia,0.23,3396.855
2718,1099,Tablet,1,827.98,Norte,2024-09-26 00:28:17.184368,Efectivo,0.13,720.3426000000001
2719,1192,Teclado,1,716.71,Norte,2025-02-19 00:28:17.184371,Transferencia,0.26,530.3654
2720,1063,Mouse,2,820.26,Este,2025-01-14 00:28:17.184375,Efectivo,0.22,1279.6056
2721,1049,Teléfono,6,824.3,Sur,2025-03-29 00:28:17.184379,Transferencia,0.11,4401.762
2722,1192,USB,6,1092.92,Sur,2024-08-19 00:28:17.184383,Tarjeta,0.27,4786.9896
2723,1032,Mouse,3,1091.51,Oeste,2024-11-10 00:28:17.184387,Tarjeta,0.09,2979.8223
2724,1135,USB,4,999.34,Norte,2025-01-30 00:28:17.184391,Efectivo,0.29,2838.1256
2725,1021,Teclado,2,278.22,Oeste,2024-07-14 00:28:17.184395,Transferencia,0.23,428.45880000000005
2726,1020,Mouse,2,997.19,Sur,2024-10-19 00:28:17.184399,Efectivo,0.3,1396.066
2727,1154,USB,7,346.52,Este,2024-06-27 00:28:17.184403,Tarjeta,0.02,2377.1272
2728,1127,Impresora,1,261.01,Norte,2025-06-18 00:28:17.184407,Efectivo,0.08,240.1292
2729,1068,USB,7,1865.96,Sur,2025-05-24 00:28:17.184411,Transferencia,0.22,10188.1416
2730,1110,Mouse,1,1213.85,Este,2024-12-09 00:28:17.184414,Efectivo,0.28,873.9719999999999
2731,1116,Laptop,6,1322.39,Centro,2024-11-04 00:28:17.184418,Transferencia,0.01,7854.9966
2732,1143,Mouse,3,809.57,Sur,2024-09-01 00:28:17.184422,Transferencia,0.0,2428.71
2733,1120,Mouse,8,1818.87,Centro,2024-08-03 00:28:17.184426,Tarjeta,0.08,13386.8832
2734,1079,USB,6,1279.48,Oeste,2025-02-09 00:28:17.184430,Transferencia,0.26,5680.8912
2735,1116,Tablet,2,1540.65,Centro,2025-06-11 00:28:17.184434,Transferencia,0.23,2372.601
2736,1092,Teléfono,8,743.44,Sur,2025-06-20 00:28:17.184438,Transferencia,0.1,5352.768000000001
2737,1014,Tablet,5,1920.42,Centro,2024-12-28 00:28:17.184442,Efectivo,0.0,9602.1
2738,1155,USB,8,1642.72,Norte,2024-11-02 00:28:17.184445,Tarjeta,0.17,10907.6608
2739,1125,Tablet,8,1709.36,Sur,2024-10-08 00:28:17.184449,Efectivo,0.07,12717.638399999998
2740,1168,Monitor,6,352.67,Este,2025-02-04 00:28:17.184453,Efectivo,0.22,1650.4956
2741,1058,Laptop,2,549.22,Centro,2025-04-20 00:28:17.184457,Tarjeta,0.13,955.6428000000001
2742,1028,Tablet,8,578.4,Norte,2024-09-14 00:28:17.184461,Efectivo,0.2,3701.76
2743,1026,Impresora,6,549.11,Oeste,2024-06-26 00:28:17.184465,Efectivo,0.26,2438.0483999999997
2744,1113,Teclado,6,1712.26,Oeste,2024-08-22 00:28:17.184469,Transferencia,0.16,8629.7904
2745,1191,Impresora,8,73.45,Centro,2024-12-01 00:28:17.184473,Efectivo,0.1,528.84
2746,1066,Teclado,1,161.44,Oeste,2025-06-07 00:28:17.184477,Tarjeta,0.23,124.3088
2747,1153,Mouse,2,555.09,Este,2024-12-06 00:28:17.184481,Efectivo,0.08,1021.3656000000001
2748,1131,Monitor,9,407.75,Sur,2025-05-23 00:28:17.184484,Transferencia,0.27,2678.9175
2749,1200,Laptop,8,471.4,Norte,2024-11-24 00:28:17.184488,Efectivo,0.02,3695.776
2750,1044,Impresora,7,1597.91,Centro,2024-09-24 00:28:17.184492,Tarjeta,0.25,8389.0275
2751,1097,Laptop,7,1130.62,Oeste,2024-09-07 00:28:17.184496,Transferencia,0.03,7676.909799999999
2752,1042,Impresora,5,21.48,Sur,2024-09-06 00:28:17.184500,Efectivo,0.02,105.25200000000001
2753,1006,Mouse,2,864.35,Este,2024-11-02 00:28:17.184504,Tarjeta,0.11,1538.5430000000001
2754,1167,Teclado,6,821.69,Oeste,2024-12-24 00:28:17.184508,Tarjeta,0.29,3500.3994000000002
2755,1180,Teléfono,3,236.75,Oeste,2025-01-29 00:28:17.184512,Efectivo,0.3,497.17499999999995
2756,1023,Monitor,4,1355.52,Norte,2025-05-05 00:28:17.184516,Efectivo,0.06,5096.7552
2757,1089,Impresora,2,1407.17,Este,2025-03-13 00:28:17.184520,Transferencia,0.04,2701.7664
2758,1123,Impresora,2,1444.58,Este,2025-05-22 00:28:17.184524,Efectivo,0.11,2571.3523999999998
2759,1178,Mouse,8,1459.66,Centro,2025-03-27 00:28:17.184528,Transferencia,0.1,10509.552000000001
2760,1171,Monitor,8,10.11,Norte,2024-07-18 00:28:17.184531,Efectivo,0.23,62.2776
2761,1147,Teclado,6,1908.3,Centro,2024-08-13 00:28:17.184535,Tarjeta,0.13,9961.326
2762,1197,Teclado,5,1630.28,Norte,2024-10-26 00:28:17.184539,Tarjeta,0.23,6276.5779999999995
2763,1051,Impresora,8,1808.92,Este,2024-10-01 00:28:17.184543,Tarjeta,0.22,11287.660800000001
