campaign_id,tipo_campaña,fecha_inicio,fecha_fin,presupuesto,clicks,conversiones,channel_id,customer_id,canal,costo_por_click,equipo_responsable,edad,genero,pais,segmento,fecha_registro
1902,Email,2028-03-16,2028-03-25,3944.96,1984,88,1,168.0,Email,0.1,Equipo A,,,,,
1903,Email,2028-03-17,2028-03-26,500.05,277,155,5,136.0,,,,64.0,F,Chile,Básico,2023-01-20
1906,Redes Sociales,2028-03-20,2028-03-29,745.85,1860,169,3,277.0,,,,69.0,F,Argentina,Premium,2022-01-23
1907,Email,2028-03-21,2028-03-30,4878.85,510,153,1,236.0,Email,0.1,Equipo A,64.0,M,Colombia,Premium,2022-03-08
1908,Email,2028-03-22,2028-03-31,1517.56,667,149,6,289.0,Influencers,1.2,Equipo D,63.0,F,Colombia,Premium,2023-01-13
1909,Redes Sociales,2028-03-23,2028-04-01,1868.89,1094,41,3,441.0,,,,58.0,F,Colombia,Básico,2022-01-13
1911,SEO,2028-03-25,2028-04-03,1536.87,214,151,1,104.0,Email,0.1,Equipo A,29.0,F,Argentina,Básico,2022-02-07
1912,Redes Sociales,2028-03-26,2028-04-04,506.63,76,162,6,356.0,Influencers,1.2,Equipo D,23.0,M,México,Premium,2022-10-19
1913,Redes Sociales,2028-03-27,2028-04-05,3782.05,1384,49,3,342.0,,,,48.0,M,España,Básico,2023-08-23
1914,Redes Sociales,2028-03-28,2028-04-06,4850.8,1061,150,6,514.0,Influencers,1.2,Equipo D,36.0,M,Chile,Básico,2022-02-25
1915,SEO,2028-03-29,2028-04-07,1509.32,334,66,4,442.0,Instagram Ads,500.0,Equipo C,33.0,M,México,Básico,2022-06-11
1916,Redes Sociales,2028-03-30,2028-04-08,3483.71,1733,-1,4,478.0,Instagram Ads,500.0,Equipo C,42.0,F,Chile,Premium,2022-05-18
1918,Redes Sociales,2028-04-01,2028-04-10,4317.91,887,56,5,245.0,,,,48.0,M,Chile,Básico,2022-03-21
1919,Google Ads,2028-04-02,2028-04-11,2401.83,880,23,3,422.0,,,,42.0,M,Colombia,Básico,2023-03-17
1920,Email,2028-04-03,2028-04-12,1863.19,1237,113,1,221.0,Email,0.1,Equipo A,35.0,F,Argentina,Básico,2023-12-24
1921,Google Ads,2028-04-04,2028-04-13,1963.83,1971,-1,1,351.0,Email,0.1,Equipo A,58.0,F,México,Básico,2023-10-30
1922,Email,2028-04-05,2028-04-14,3706.8,967,11,5,410.0,,,,65.0,M,Colombia,Premium,2023-02-21
1923,SEO,2028-04-06,2028-04-15,4175.51,273,176,1,574.0,Email,0.1,Equipo A,61.0,M,Argentina,Premium,2023-12-16
1925,Redes Sociales,2028-04-08,2028-04-17,2169.23,1219,72,3,591.0,,,,44.0,F,México,Premium,2022-07-03
1927,Email,2028-04-10,2028-04-19,4130.12,999,198,1,446.0,Email,0.1,Equipo A,27.0,M,España,Premium,2022-09-21
1928,Google Ads,2028-04-11,2028-04-20,4931.86,1941,73,2,586.0,Facebook Ads,0.5,Equipo B,,,,,
1930,Google Ads,2028-04-13,2028-04-22,2269.38,94,14,2,481.0,Facebook Ads,0.5,Equipo B,41.0,M,México,Premium,2022-05-21
1931,SEO,2028-04-14,2028-04-23,3157.87,1860,46,3,379.0,,,,25.0,M,Chile,Básico,2023-12-16
1932,SEO,2028-04-15,2028-04-24,3474.56,520,45,4,171.0,Instagram Ads,500.0,Equipo C,65.0,F,Argentina,Básico,2023-04-10
1934,Google Ads,2028-04-17,2028-04-26,2950.24,702,142,4,465.0,Instagram Ads,500.0,Equipo C,53.0,F,Colombia,Premium,2022-02-13
1935,Google Ads,2028-04-18,2028-04-27,3691.94,1500,14,4,193.0,Instagram Ads,500.0,Equipo C,,,,,
1936,SEO,2028-04-19,2028-04-28,1252.95,879,106,3,472.0,,,,,,,,
1937,Google Ads,2028-04-20,2028-04-29,4012.84,1959,192,3,438.0,,,,,,,,
1938,Redes Sociales,2028-04-21,2028-04-30,3126.98,270,132,2,536.0,Facebook Ads,0.5,Equipo B,,,,,
1940,Google Ads,2028-04-23,2028-05-02,690.9,583,153,5,591.0,,,,44.0,F,México,Premium,2022-07-03
1941,Google Ads,2028-04-24,2028-05-03,1693.97,741,140,5,139.0,,,,,,,,
1942,SEO,2028-04-25,2028-05-04,3206.99,1440,197,6,458.0,Influencers,1.2,Equipo D,45.0,M,Chile,Básico,2023-02-24
1944,Redes Sociales,2028-04-27,2028-05-06,3714.91,890,-1,6,353.0,Influencers,1.2,Equipo D,34.0,F,España,Premium,2023-12-15
1946,SEO,2028-04-29,2028-05-08,961.32,1060,89,6,497.0,Influencers,1.2,Equipo D,,,,,
1947,Email,2028-04-30,2028-05-09,2812.35,1988,34,1,269.0,Email,0.1,Equipo A,64.0,M,Colombia,Premium,2023-02-27
1949,SEO,2028-05-02,2028-05-11,2161.76,631,13,5,359.0,,,,,,,,
1951,SEO,2028-05-04,2028-05-13,4223.78,288,73,3,558.0,,,,46.0,F,España,Básico,2022-03-25
1953,Google Ads,2028-05-06,2028-05-15,3714.47,490,189,5,440.0,,,,,,,,
1954,SEO,2028-05-07,2028-05-16,2577.72,197,66,6,156.0,Influencers,1.2,Equipo D,19.0,M,Argentina,Básico,2023-08-10
1955,Google Ads,2028-05-08,2028-05-17,4644.48,1082,56,6,317.0,Influencers,1.2,Equipo D,54.0,M,Chile,Premium,2023-07-28
1956,Email,2028-05-09,2028-05-18,3625.68,1361,193,3,563.0,,,,53.0,F,Argentina,Premium,2023-06-06
1957,Redes Sociales,2028-05-10,2028-05-19,3780.41,437,44,2,346.0,Facebook Ads,0.5,Equipo B,,,,,
1958,Google Ads,2028-05-11,2028-05-20,4377.61,1123,170,1,472.0,Email,0.1,Equipo A,,,,,
1959,Email,2028-05-12,2028-05-21,1733.32,1923,175,4,516.0,Instagram Ads,500.0,Equipo C,22.0,F,Argentina,Básico,2022-07-04
1960,Google Ads,2028-05-13,2028-05-22,4131.82,1590,67,6,130.0,Influencers,1.2,Equipo D,,,,,
1961,Redes Sociales,2028-05-14,2028-05-23,1378.58,965,151,4,467.0,Instagram Ads,500.0,Equipo C,50.0,M,Argentina,Premium,2023-05-10
1963,Redes Sociales,2028-05-16,2028-05-25,2010.25,687,165,4,207.0,Instagram Ads,500.0,Equipo C,63.0,M,México,Básico,2022-04-04
1965,Email,2028-05-18,2028-05-27,4354.42,1750,-1,3,517.0,,,,,,,,
1966,Email,2028-05-19,2028-05-28,3655.26,327,101,4,497.0,Instagram Ads,500.0,Equipo C,,,,,
1967,Email,2028-05-20,2028-05-29,3771.76,1909,194,2,371.0,Facebook Ads,0.5,Equipo B,,,,,
1968,SEO,2028-05-21,2028-05-30,3029.33,1038,47,2,215.0,Facebook Ads,0.5,Equipo B,19.0,F,España,Básico,2023-01-12
1972,Email,2028-05-25,2028-06-03,1233.66,1883,112,1,227.0,Email,0.1,Equipo A,46.0,M,Colombia,Premium,2022-08-14
1973,Google Ads,2028-05-26,2028-06-04,4037.93,698,14,5,334.0,,,,65.0,F,Colombia,Premium,2023-08-28
1975,Redes Sociales,2028-05-28,2028-06-06,2229.6,1680,10,1,280.0,Email,0.1,Equipo A,35.0,M,Argentina,Básico,2023-12-31
1976,Email,2028-05-29,2028-06-07,613.37,184,61,2,256.0,Facebook Ads,0.5,Equipo B,23.0,M,Chile,Básico,2023-11-12
1977,Google Ads,2028-05-30,2028-06-08,4275.49,629,133,1,553.0,Email,0.1,Equipo A,,,,,
1979,Google Ads,2028-06-01,2028-06-10,3666.65,539,190,1,123.0,Email,0.1,Equipo A,43.0,M,España,Premium,2023-10-26
1980,Redes Sociales,2028-06-02,2028-06-11,4866.16,527,25,2,572.0,Facebook Ads,0.5,Equipo B,64.0,M,Colombia,Premium,2022-01-09
1981,Email,2028-06-03,2028-06-12,2469.48,1232,96,4,499.0,Instagram Ads,500.0,Equipo C,,,,,
1984,Google Ads,2028-06-06,2028-06-15,4177.08,490,60,3,520.0,,,,,,,,
1985,Redes Sociales,2028-06-07,2028-06-16,2958.94,1926,120,3,312.0,,,,19.0,M,España,Premium,2022-03-13
1987,Redes Sociales,2028-06-09,2028-06-18,732.51,464,186,3,447.0,,,,68.0,M,España,Premium,2022-03-24
1988,SEO,2028-06-10,2028-06-19,2771.58,1412,29,3,265.0,,,,,,,,
1989,Google Ads,2028-06-11,2028-06-20,3733.04,1680,160,5,447.0,,,,68.0,M,España,Premium,2022-03-24
1990,Email,2028-06-12,2028-06-21,4381.88,1254,9,4,497.0,Instagram Ads,500.0,Equipo C,,,,,
1992,Google Ads,2028-06-14,2028-06-23,4100.02,1907,25,2,534.0,Facebook Ads,0.5,Equipo B,,,,,
1994,Email,2028-06-16,2028-06-25,2284.49,1957,179,1,320.0,Email,0.1,Equipo A,24.0,F,España,Básico,2022-08-27
1995,Email,2028-06-17,2028-06-26,1092.72,1211,61,2,407.0,Facebook Ads,0.5,Equipo B,42.0,M,Chile,Básico,2023-04-26
1996,Email,2028-06-18,2028-06-27,4393.83,179,97,2,565.0,Facebook Ads,0.5,Equipo B,,,,,
1997,Redes Sociales,2028-06-19,2028-06-28,1207.73,243,23,2,198.0,Facebook Ads,0.5,Equipo B,24.0,F,Chile,Básico,2023-11-09
1998,Email,2028-06-20,2028-06-29,1894.05,365,132,2,341.0,Facebook Ads,0.5,Equipo B,59.0,M,Chile,Premium,2022-04-28
1999,Google Ads,2028-06-21,2028-06-30,1805.2,1858,-1,4,257.0,Instagram Ads,500.0,Equipo C,,,,,
